carrier,service,origin_cep,dest_city,dest_uf,box_cm,weight_kg,dim_weight_kg,price_brl,days,source_url,measured_at,is_estimate,notes
Correios,PAC,03005-000,Recife,PE,40x30x25,2,5.0,41.80,6,https://www2.correios.com.br/sistemas/precosPrazos/ (form POST to sistemas/precosPrazos/prazos.cfm),2026-09-19T18:44:10.548551Z,FALSE,"MEASUREMENT public calculator, a vista (balcao) price, no contract; days = dias uteis after posting; billed weight 2 kg (rule: max(fisico,cubico) when cubico>5 kg); page says 'preco meramente informativo, confirmar no ato da postagem'"
Correios,PAC,03005-000,Fortaleza,CE,60x40x20,1,8.0,79.20,7,https://www2.correios.com.br/sistemas/precosPrazos/ (form POST to sistemas/precosPrazos/prazos.cfm),2026-09-19T18:44:13.547162Z,FALSE,"MEASUREMENT public calculator, a vista (balcao) price, no contract; days = dias uteis after posting; billed weight 8 kg (rule: max(fisico,cubico) when cubico>5 kg); page says 'preco meramente informativo, confirmar no ato da postagem'"
Correios,PAC,03005-000,Fortaleza,CE,40x30x25,2,5.0,41.80,7,https://www2.correios.com.br/sistemas/precosPrazos/ (form POST to sistemas/precosPrazos/prazos.cfm),2026-09-19T18:44:16.468995Z,FALSE,"MEASUREMENT public calculator, a vista (balcao) price, no contract; days = dias uteis after posting; billed weight 2 kg (rule: max(fisico,cubico) when cubico>5 kg); page says 'preco meramente informativo, confirmar no ato da postagem'"
Correios,PAC,03005-000,São Luís,MA,60x40x20,1,8.0,98.00,8,https://www2.correios.com.br/sistemas/precosPrazos/ (form POST to sistemas/precosPrazos/prazos.cfm),2026-09-19T18:44:19.422710Z,FALSE,"MEASUREMENT public calculator, a vista (balcao) price, no contract; days = dias uteis after posting; billed weight 8 kg (rule: max(fisico,cubico) when cubico>5 kg); page says 'preco meramente informativo, confirmar no ato da postagem'"
Correios,PAC,03005-000,São Luís,MA,40x30x25,2,5.0,49.80,8,https://www2.correios.com.br/sistemas/precosPrazos/ (form POST to sistemas/precosPrazos/prazos.cfm),2026-09-19T18:44:22.228587Z,FALSE,"MEASUREMENT public calculator, a vista (balcao) price, no contract; days = dias uteis after posting; billed weight 2 kg (rule: max(fisico,cubico) when cubico>5 kg); page says 'preco meramente informativo, confirmar no ato da postagem'"
Correios,PAC,03005-000,Belém,PA,60x40x20,1,8.0,79.20,8,https://www2.correios.com.br/sistemas/precosPrazos/ (form POST to sistemas/precosPrazos/prazos.cfm),2026-09-19T18:44:25.164309Z,FALSE,"MEASUREMENT public calculator, a vista (balcao) price, no contract; days = dias uteis after posting; billed weight 8 kg (rule: max(fisico,cubico) when cubico>5 kg); page says 'preco meramente informativo, confirmar no ato da postagem'"
Correios,PAC,03005-000,Belém,PA,40x30x25,2,5.0,41.80,8,https://www2.correios.com.br/sistemas/precosPrazos/ (form POST to sistemas/precosPrazos/prazos.cfm),2026-09-19T18:44:28.110283Z,FALSE,"MEASUREMENT public calculator, a vista (balcao) price, no contract; days = dias uteis after posting; billed weight 2 kg (rule: max(fisico,cubico) when cubico>5 kg); page says 'preco meramente informativo, confirmar no ato da postagem'"
Correios,PAC,03005-000,Salvador,BA,60x40x20,1,8.0,69.40,6,https://www2.correios.com.br/sistemas/precosPrazos/ (form POST to sistemas/precosPrazos/prazos.cfm),2026-09-19T18:44:31.098116Z,FALSE,"MEASUREMENT public calculator, a vista (balcao) price, no contract; days = dias uteis after posting; billed weight 8 kg (rule: max(fisico,cubico) when cubico>5 kg); page says 'preco meramente informativo, confirmar no ato da postagem'"
Correios,PAC,03005-000,Salvador,BA,40x30x25,2,5.0,37.60,6,https://www2.correios.com.br/sistemas/precosPrazos/ (form POST to sistemas/precosPrazos/prazos.cfm),2026-09-19T18:44:34.052075Z,FALSE,"MEASUREMENT public calculator, a vista (balcao) price, no contract; days = dias uteis after posting; billed weight 2 kg (rule: max(fisico,cubico) when cubico>5 kg); page says 'preco meramente informativo, confirmar no ato da postagem'"
Correios,PAC,03005-000,Belo Horizonte,MG,60x40x20,1,8.0,60.60,5,https://www2.correios.com.br/sistemas/precosPrazos/ (form POST to sistemas/precosPrazos/prazos.cfm),2026-09-19T18:44:37.001615Z,FALSE,"MEASUREMENT public calculator, a vista (balcao) price, no contract; days = dias uteis after posting; billed weight 8 kg (rule: max(fisico,cubico) when cubico>5 kg); page says 'preco meramente informativo, confirmar no ato da postagem'"
Correios,PAC,03005-000,Belo Horizonte,MG,40x30x25,2,5.0,33.60,5,https://www2.correios.com.br/sistemas/precosPrazos/ (form POST to sistemas/precosPrazos/prazos.cfm),2026-09-19T18:44:39.789474Z,FALSE,"MEASUREMENT public calculator, a vista (balcao) price, no contract; days = dias uteis after posting; billed weight 2 kg (rule: max(fisico,cubico) when cubico>5 kg); page says 'preco meramente informativo, confirmar no ato da postagem'"
Correios,PAC,03005-000,Aracaju,SE,60x40x20,1,8.0,98.00,8,https://www2.correios.com.br/sistemas/precosPrazos/ (form POST to sistemas/precosPrazos/prazos.cfm),2026-09-19T18:44:42.787480Z,FALSE,"MEASUREMENT public calculator, a vista (balcao) price, no contract; days = dias uteis after posting; billed weight 8 kg (rule: max(fisico,cubico) when cubico>5 kg); page says 'preco meramente informativo, confirmar no ato da postagem'"
Correios,PAC,03005-000,Aracaju,SE,40x30x25,2,5.0,49.80,8,https://www2.correios.com.br/sistemas/precosPrazos/ (form POST to sistemas/precosPrazos/prazos.cfm),2026-09-19T18:44:45.590959Z,FALSE,"MEASUREMENT public calculator, a vista (balcao) price, no contract; days = dias uteis after posting; billed weight 2 kg (rule: max(fisico,cubico) when cubico>5 kg); page says 'preco meramente informativo, confirmar no ato da postagem'"
Correios,PAC,03005-000,Natal,RN,60x40x20,1,8.0,98.00,7,https://www2.correios.com.br/sistemas/precosPrazos/ (form POST to sistemas/precosPrazos/prazos.cfm),2026-09-19T18:44:48.608744Z,FALSE,"MEASUREMENT public calculator, a vista (balcao) price, no contract; days = dias uteis after posting; billed weight 8 kg (rule: max(fisico,cubico) when cubico>5 kg); page says 'preco meramente informativo, confirmar no ato da postagem'"
Correios,PAC,03005-000,Natal,RN,40x30x25,2,5.0,49.80,7,https://www2.correios.com.br/sistemas/precosPrazos/ (form POST to sistemas/precosPrazos/prazos.cfm),2026-09-19T18:44:51.698546Z,FALSE,"MEASUREMENT public calculator, a vista (balcao) price, no contract; days = dias uteis after posting; billed weight 2 kg (rule: max(fisico,cubico) when cubico>5 kg); page says 'preco meramente informativo, confirmar no ato da postagem'"
Correios,PAC,03005-000,Recife,PE,60x40x40,3,16.0,133.73,8,"https://www.melhorenvio.com.br/api/v2/calculator (public GET, no login; same engine as the calculator on https://melhorenvio.com.br/)",2026-09-19T18:41:51.070942Z,FALSE,"MEASUREMENT public calculator (pre-registration, CPF or CNPJ, no contract, no minimum); delivery_range 6-9 days; insurance_value R$359 declared (R$180 for split boxes); site disclaimer: 'valores sao estimativas e podem variar devido a taxas, cubagem, quantidade de envios'"
Correios,SEDEX,03005-000,Recife,PE,60x40x40,3,16.0,348.08,3,"https://www.melhorenvio.com.br/api/v2/calculator (public GET, no login; same engine as the calculator on https://melhorenvio.com.br/)",2026-09-19T18:41:51.070942Z,FALSE,"MEASUREMENT public calculator (pre-registration, CPF or CNPJ, no contract, no minimum); delivery_range 1-4 days; insurance_value R$359 declared (R$180 for split boxes); site disclaimer: 'valores sao estimativas e podem variar devido a taxas, cubagem, quantidade de envios'"
Jadlog,.Package,03005-000,Recife,PE,60x40x40,3,16.0,224.20,9,"https://www.melhorenvio.com.br/api/v2/calculator (public GET, no login; same engine as the calculator on https://melhorenvio.com.br/)",2026-09-19T18:41:51.070942Z,FALSE,"MEASUREMENT public calculator (pre-registration, CPF or CNPJ, no contract, no minimum); delivery_range 8-10 days; insurance_value R$359 declared (R$180 for split boxes); site disclaimer: 'valores sao estimativas e podem variar devido a taxas, cubagem, quantidade de envios'"
Jadlog,.Com,03005-000,Recife,PE,60x40x40,3,16.0,278.85,8,"https://www.melhorenvio.com.br/api/v2/calculator (public GET, no login; same engine as the calculator on https://melhorenvio.com.br/)",2026-09-19T18:41:51.070942Z,FALSE,"MEASUREMENT public calculator (pre-registration, CPF or CNPJ, no contract, no minimum); delivery_range 7-9 days; insurance_value R$359 declared (R$180 for split boxes); site disclaimer: 'valores sao estimativas e podem variar devido a taxas, cubagem, quantidade de envios'"
LATAM Cargo,éFácil,03005-000,Recife,PE,60x40x40,3,16.0,100.44,2,"https://www.melhorenvio.com.br/api/v2/calculator (public GET, no login; same engine as the calculator on https://melhorenvio.com.br/)",2026-09-19T18:41:51.070942Z,FALSE,"MEASUREMENT public calculator (pre-registration, CPF or CNPJ, no contract, no minimum); delivery_range 1-3 days; insurance_value R$359 declared (R$180 for split boxes); site disclaimer: 'valores sao estimativas e podem variar devido a taxas, cubagem, quantidade de envios'"
Jadlog,.Package Centralizado,03005-000,Recife,PE,60x40x40,3,16.0,188.87,7,"https://www.melhorenvio.com.br/api/v2/calculator (public GET, no login; same engine as the calculator on https://melhorenvio.com.br/)",2026-09-19T18:41:51.070942Z,FALSE,"MEASUREMENT public calculator (pre-registration, CPF or CNPJ, no contract, no minimum); delivery_range 6-8 days; insurance_value R$359 declared (R$180 for split boxes); site disclaimer: 'valores sao estimativas e podem variar devido a taxas, cubagem, quantidade de envios'"
Loggi,Express,03005-000,Recife,PE,60x40x40,3,16.0,143.15,6,"https://www.melhorenvio.com.br/api/v2/calculator (public GET, no login; same engine as the calculator on https://melhorenvio.com.br/)",2026-09-19T18:41:51.070942Z,FALSE,"MEASUREMENT public calculator (pre-registration, CPF or CNPJ, no contract, no minimum); delivery_range 5-7 days; insurance_value R$359 declared (R$180 for split boxes); site disclaimer: 'valores sao estimativas e podem variar devido a taxas, cubagem, quantidade de envios'"
Loggi,Coleta,03005-000,Recife,PE,60x40x40,3,16.0,191.50,7,"https://www.melhorenvio.com.br/api/v2/calculator (public GET, no login; same engine as the calculator on https://melhorenvio.com.br/)",2026-09-19T18:41:51.070942Z,FALSE,"MEASUREMENT public calculator (pre-registration, CPF or CNPJ, no contract, no minimum); delivery_range 6-8 days; insurance_value R$359 declared (R$180 for split boxes); site disclaimer: 'valores sao estimativas e podem variar devido a taxas, cubagem, quantidade de envios'"
JeT,Standard,03005-000,Recife,PE,60x40x40,3,16.0,258.86,5,"https://www.melhorenvio.com.br/api/v2/calculator (public GET, no login; same engine as the calculator on https://melhorenvio.com.br/)",2026-09-19T18:41:51.070942Z,FALSE,"MEASUREMENT public calculator (pre-registration, CPF or CNPJ, no contract, no minimum); delivery_range 4-6 days; insurance_value R$359 declared (R$180 for split boxes); site disclaimer: 'valores sao estimativas e podem variar devido a taxas, cubagem, quantidade de envios'"
Loggi,Loggi Ponto,03005-000,Recife,PE,60x40x40,3,16.0,124.62,8,"https://www.melhorenvio.com.br/api/v2/calculator (public GET, no login; same engine as the calculator on https://melhorenvio.com.br/)",2026-09-19T18:41:51.070942Z,FALSE,"MEASUREMENT public calculator (pre-registration, CPF or CNPJ, no contract, no minimum); delivery_range 7-9 days; insurance_value R$359 declared (R$180 for split boxes); site disclaimer: 'valores sao estimativas e podem variar devido a taxas, cubagem, quantidade de envios'"
Total Express,Standard,03005-000,Recife,PE,60x40x40,3,16.0,278.89,13,"https://www.melhorenvio.com.br/api/v2/calculator (public GET, no login; same engine as the calculator on https://melhorenvio.com.br/)",2026-09-19T18:41:51.070942Z,FALSE,"MEASUREMENT public calculator (pre-registration, CPF or CNPJ, no contract, no minimum); delivery_range 12-13 days; insurance_value R$359 declared (R$180 for split boxes); site disclaimer: 'valores sao estimativas e podem variar devido a taxas, cubagem, quantidade de envios'"
Correios,PAC,03005-000,Recife,PE,40x30x30,3,6.0,60.63,8,"https://www.melhorenvio.com.br/api/v2/calculator (public GET, no login; same engine as the calculator on https://melhorenvio.com.br/)",2026-09-19T18:41:53.072317Z,FALSE,"MEASUREMENT public calculator (pre-registration, CPF or CNPJ, no contract, no minimum); delivery_range 6-9 days; insurance_value R$359 declared (R$180 for split boxes); site disclaimer: 'valores sao estimativas e podem variar devido a taxas, cubagem, quantidade de envios'"
Correios,SEDEX,03005-000,Recife,PE,40x30x30,3,6.0,142.55,3,"https://www.melhorenvio.com.br/api/v2/calculator (public GET, no login; same engine as the calculator on https://melhorenvio.com.br/)",2026-09-19T18:41:53.072317Z,FALSE,"MEASUREMENT public calculator (pre-registration, CPF or CNPJ, no contract, no minimum); delivery_range 1-4 days; insurance_value R$359 declared (R$180 for split boxes); site disclaimer: 'valores sao estimativas e podem variar devido a taxas, cubagem, quantidade de envios'"
Jadlog,.Package,03005-000,Recife,PE,40x30x30,3,6.0,79.11,9,"https://www.melhorenvio.com.br/api/v2/calculator (public GET, no login; same engine as the calculator on https://melhorenvio.com.br/)",2026-09-19T18:41:53.072317Z,FALSE,"MEASUREMENT public calculator (pre-registration, CPF or CNPJ, no contract, no minimum); delivery_range 8-10 days; insurance_value R$359 declared (R$180 for split boxes); site disclaimer: 'valores sao estimativas e podem variar devido a taxas, cubagem, quantidade de envios'"
Jadlog,.Com,03005-000,Recife,PE,40x30x30,3,6.0,115.93,8,"https://www.melhorenvio.com.br/api/v2/calculator (public GET, no login; same engine as the calculator on https://melhorenvio.com.br/)",2026-09-19T18:41:53.072317Z,FALSE,"MEASUREMENT public calculator (pre-registration, CPF or CNPJ, no contract, no minimum); delivery_range 7-9 days; insurance_value R$359 declared (R$180 for split boxes); site disclaimer: 'valores sao estimativas e podem variar devido a taxas, cubagem, quantidade de envios'"
LATAM Cargo,éFácil,03005-000,Recife,PE,40x30x30,3,6.0,50.25,2,"https://www.melhorenvio.com.br/api/v2/calculator (public GET, no login; same engine as the calculator on https://melhorenvio.com.br/)",2026-09-19T18:41:53.072317Z,FALSE,"MEASUREMENT public calculator (pre-registration, CPF or CNPJ, no contract, no minimum); delivery_range 1-3 days; insurance_value R$359 declared (R$180 for split boxes); site disclaimer: 'valores sao estimativas e podem variar devido a taxas, cubagem, quantidade de envios'"
Jadlog,.Package Centralizado,03005-000,Recife,PE,40x30x30,3,6.0,88.69,7,"https://www.melhorenvio.com.br/api/v2/calculator (public GET, no login; same engine as the calculator on https://melhorenvio.com.br/)",2026-09-19T18:41:53.072317Z,FALSE,"MEASUREMENT public calculator (pre-registration, CPF or CNPJ, no contract, no minimum); delivery_range 6-8 days; insurance_value R$359 declared (R$180 for split boxes); site disclaimer: 'valores sao estimativas e podem variar devido a taxas, cubagem, quantidade de envios'"
Loggi,Express,03005-000,Recife,PE,40x30x30,3,6.0,60.91,6,"https://www.melhorenvio.com.br/api/v2/calculator (public GET, no login; same engine as the calculator on https://melhorenvio.com.br/)",2026-09-19T18:41:53.072317Z,FALSE,"MEASUREMENT public calculator (pre-registration, CPF or CNPJ, no contract, no minimum); delivery_range 5-7 days; insurance_value R$359 declared (R$180 for split boxes); site disclaimer: 'valores sao estimativas e podem variar devido a taxas, cubagem, quantidade de envios'"
Loggi,Coleta,03005-000,Recife,PE,40x30x30,3,6.0,92.94,7,"https://www.melhorenvio.com.br/api/v2/calculator (public GET, no login; same engine as the calculator on https://melhorenvio.com.br/)",2026-09-19T18:41:53.072317Z,FALSE,"MEASUREMENT public calculator (pre-registration, CPF or CNPJ, no contract, no minimum); delivery_range 6-8 days; insurance_value R$359 declared (R$180 for split boxes); site disclaimer: 'valores sao estimativas e podem variar devido a taxas, cubagem, quantidade de envios'"
JeT,Standard,03005-000,Recife,PE,40x30x30,3,6.0,70.80,5,"https://www.melhorenvio.com.br/api/v2/calculator (public GET, no login; same engine as the calculator on https://melhorenvio.com.br/)",2026-09-19T18:41:53.072317Z,FALSE,"MEASUREMENT public calculator (pre-registration, CPF or CNPJ, no contract, no minimum); delivery_range 4-6 days; insurance_value R$359 declared (R$180 for split boxes); site disclaimer: 'valores sao estimativas e podem variar devido a taxas, cubagem, quantidade de envios'"
Loggi,Loggi Ponto,03005-000,Recife,PE,40x30x30,3,6.0,52.53,8,"https://www.melhorenvio.com.br/api/v2/calculator (public GET, no login; same engine as the calculator on https://melhorenvio.com.br/)",2026-09-19T18:41:53.072317Z,FALSE,"MEASUREMENT public calculator (pre-registration, CPF or CNPJ, no contract, no minimum); delivery_range 7-9 days; insurance_value R$359 declared (R$180 for split boxes); site disclaimer: 'valores sao estimativas e podem variar devido a taxas, cubagem, quantidade de envios'"
